direct or enc-dec,sample id,model name,bucket,pass rate,source kind,session id,run id,source record id,source relative path,phase,split,generation type,optimization target
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000010,human_eval_dspy_encdec_both_optimized_20260515T071829Z,human_eval_dspy_encdec_both_optimized_20260515T071829Z:baseline_scores:train:HumanEval/65,session_000010/raw/logs/dspy_optimized/human_eval_dspy_encdec_both_optimized_20260515T071829Z_summary.json,baseline,train,encdec,both
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,baseline,0.37487335359675783,optimizer_summary_task_score,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:baseline_scores:train:HumanEval/65,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_summary.json,baseline,train,encdec,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:baseline_scores:train:HumanEval/65,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_summary.json,baseline,train,encdec,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:baseline_scores:train:HumanEval/65,session_000016/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_summary.json,baseline,train,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,baseline,0.7943262411347518,optimizer_summary_task_score,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:baseline_scores:train:HumanEval/65,session_000017/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_summary.json,baseline,train,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000320,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.9898682877406282,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000321,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000322,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000323,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000324,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000320,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.37487335359675783,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000321,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000322,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000323,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000324,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000320,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.9898682877406282,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000321,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000322,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000323,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000324,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000320,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000321,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000322,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000323,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000324,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000009,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000087,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000092,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000095,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000175,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000179,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000182,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000270,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000271,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000273,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000274,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000276,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000277,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000304,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000306,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000311,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000341,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000389,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000015,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000087,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000092,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000093,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000115,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000119,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000121,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000186,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000188,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000189,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000190,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000192,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000194,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000245,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000246,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000249,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000279,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000282,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000286,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.37487335359675783,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000328,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.37487335359675783,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000332,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000334,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000409,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,mipro_search_metric_call,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:events:89:74,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_events.jsonl,candidate,,encdec,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,mipro_search_metric_call,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:events:158:74,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_events.jsonl,candidate,,encdec,decoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000010,human_eval_dspy_encdec_both_optimized_20260515T071829Z,human_eval_dspy_encdec_both_optimized_20260515T071829Z:optimized_scores:train:HumanEval/65,session_000010/raw/logs/dspy_optimized/human_eval_dspy_encdec_both_optimized_20260515T071829Z_summary.json,optimized,train,encdec,both
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,0.7943262411347518,optimizer_summary_task_score,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:optimized_scores:train:HumanEval/65,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_summary.json,optimized,train,encdec,encoder
enc-dec,HumanEval/65,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:optimized_scores:train:HumanEval/65,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_summary.json,optimized,train,encdec,decoder
